177400353,[<ReferencedTweet id=1519952742072352769 type=retweeted]
177400353,[<ReferencedTweet id=1519967440972697600 type=retweeted]
177400353,[<ReferencedTweet id=1520038768715378688 type=retweeted]
177400353,[<ReferencedTweet id=1520034245858979840 type=retweeted]
177400353,[<ReferencedTweet id=1520227796726870018 type=retweeted]
177400353,[<ReferencedTweet id=1520213065819639808 type=retweeted]
177400353,[<ReferencedTweet id=1520212440424017920 type=retweeted]
177400353,[<ReferencedTweet id=1520231313781182464 type=retweeted]
177400353,[<ReferencedTweet id=1519998392902258689 type=retweeted]
177400353,[<ReferencedTweet id=1519701443921723392 type=retweeted]
177400353,[<ReferencedTweet id=1518871830899142656 type=retweeted]
177400353,[<ReferencedTweet id=1518864816349327362 type=retweeted]
177400353,[<ReferencedTweet id=1519824882246119424 type=retweeted]
177400353,[<ReferencedTweet id=1519647319578189824 type=retweeted]
177400353,[<ReferencedTweet id=1519698887384367104 type=retweeted]
177400353,[<ReferencedTweet id=1519616171137724417 type=retweeted]
177400353,[<ReferencedTweet id=1519592374682402819 type=retweeted]
177400353,[<ReferencedTweet id=1519715310198210562 type=retweeted]
177400353,[<ReferencedTweet id=1519603263984660480 type=retweeted]
177400353,[<ReferencedTweet id=1519659069790904320 type=retweeted]
177400353,[<ReferencedTweet id=1519556031604355072 type=retweeted]
177400353,[<ReferencedTweet id=1519486058097876992 type=retweeted]
177400353,[<ReferencedTweet id=1519594873581875201 type=retweeted]
177400353,[<ReferencedTweet id=1519589779247087618 type=retweeted]
177400353,[<ReferencedTweet id=1519583926854897664 type=retweeted]
177400353,[<ReferencedTweet id=1519551622082609153 type=retweeted]
177400353,[<ReferencedTweet id=1519552457566679042 type=retweeted]
177400353,[<ReferencedTweet id=1519550806797668353 type=retweeted]
177400353,[<ReferencedTweet id=1519550837382852609 type=retweeted]
177400353,[<ReferencedTweet id=1519548050402066432 type=retweeted]
177400353,[<ReferencedTweet id=1519551206661754891 type=retweeted]
177400353,[<ReferencedTweet id=1519545873105301505 type=retweeted]
177400353,[<ReferencedTweet id=1519551211128881152 type=retweeted]
177400353,[<ReferencedTweet id=1519545518736953344 type=retweeted]
177400353,[<ReferencedTweet id=1519491073067786240 type=retweeted]
177400353,[<ReferencedTweet id=1519491470494863360 type=retweeted]
177400353,[<ReferencedTweet id=1519487471272169472 type=retweeted]
177400353,[<ReferencedTweet id=1519135354565296128 type=retweeted]
177400353,[<ReferencedTweet id=1519120676137074688 type=retweeted]
177400353,[<ReferencedTweet id=1518943348014256128 type=retweeted]
177400353,[<ReferencedTweet id=1518877925193441280 type=retweeted]
177400353,[<ReferencedTweet id=1518661889340973058 type=retweeted]
177400353,[<ReferencedTweet id=1518488218022424577 type=retweeted]
177400353,[<ReferencedTweet id=1518175468960337920 type=retweeted]
177400353,[<ReferencedTweet id=1518381226477850624 type=retweeted]
177400353,[<ReferencedTweet id=1518082628649250816 type=retweeted]
177400353,[<ReferencedTweet id=1518137224130404353 type=retweeted]
177400353,[<ReferencedTweet id=1518149059214725120 type=retweeted]
177400353,[<ReferencedTweet id=1518101032009486336 type=retweeted]
177400353,[<ReferencedTweet id=1518100833455714305 type=retweeted]
177400353,[<ReferencedTweet id=1518040816593211392 type=retweeted]
177400353,[<ReferencedTweet id=1518035101925347328 type=retweeted]
177400353,[<ReferencedTweet id=1517833809588363266 type=retweeted]
177400353,[<ReferencedTweet id=1517819993387376640 type=retweeted]
177400353,[<ReferencedTweet id=1517814157760163840 type=retweeted]
177400353,[<ReferencedTweet id=1517688535104442369 type=retweeted]
177400353,[<ReferencedTweet id=1517351167159721984 type=retweeted]
177400353,[<ReferencedTweet id=1517390897851342848 type=retweeted]
177400353,[<ReferencedTweet id=1517670871812378625 type=retweeted]
177400353,[<ReferencedTweet id=1517670902057512960 type=retweeted]
177400353,[<ReferencedTweet id=1517670924358619137 type=retweeted]
177400353,[<ReferencedTweet id=1517670984429449217 type=retweeted]
177400353,[<ReferencedTweet id=1517430551216812033 type=retweeted]
177400353,[<ReferencedTweet id=1517176807425982466 type=retweeted]
177400353,[<ReferencedTweet id=1517014412833730561 type=retweeted]
177400353,[<ReferencedTweet id=1517124743534907392 type=retweeted]
177400353,[<ReferencedTweet id=1517072488186155008 type=retweeted]
177400353,[<ReferencedTweet id=1517298684148387841 type=retweeted]
177400353,[<ReferencedTweet id=1517299273926266880 type=retweeted]
177400353,[<ReferencedTweet id=1517299550071177216 type=retweeted]
177400353,[<ReferencedTweet id=1517298248943570944 type=retweeted]
177400353,[<ReferencedTweet id=1517292379052867584 type=retweeted]
177400353,[<ReferencedTweet id=1517161441098604544 type=retweeted]
177400353,[<ReferencedTweet id=1517287678747693056 type=retweeted]
177400353,[<ReferencedTweet id=1517042518805778433 type=retweeted]
177400353,[<ReferencedTweet id=1517289133822996481 type=retweeted]
177400353,[<ReferencedTweet id=1517001426333048832 type=retweeted]
177400353,[<ReferencedTweet id=1517050721358602240 type=retweeted]
177400353,[<ReferencedTweet id=1517004158410182661 type=retweeted]
177400353,[<ReferencedTweet id=1517000964724563970 type=retweeted]
177400353,[<ReferencedTweet id=1511568069520683008 type=retweeted]
177400353,[<ReferencedTweet id=1516428466958516225 type=retweeted]
177400353,[<ReferencedTweet id=1516404555864440835 type=retweeted]
177400353,[<ReferencedTweet id=1516319078264315904 type=retweeted]
177400353,[<ReferencedTweet id=1516356288858537987 type=retweeted]
177400353,[<ReferencedTweet id=1515895849141751809 type=retweeted]
177400353,[<ReferencedTweet id=1516065282309038082 type=retweeted]
177400353,[<ReferencedTweet id=1516000232613556226 type=retweeted]
177400353,[<ReferencedTweet id=1516003823348817920 type=retweeted]
177400353,[<ReferencedTweet id=1515978850844516355 type=retweeted]
177400353,[<ReferencedTweet id=1515729849889214464 type=retweeted]
177400353,[<ReferencedTweet id=1515833914962558980 type=retweeted]
177400353,[<ReferencedTweet id=1515517266841915393 type=retweeted]
177400353,[<ReferencedTweet id=1515633328967364608 type=retweeted]
177400353,[<ReferencedTweet id=1515309111084257288 type=retweeted]
177400353,[<ReferencedTweet id=1515281832996384771 type=retweeted]
177400353,[<ReferencedTweet id=1515265452683186179 type=retweeted]
177400353,[<ReferencedTweet id=1514981856915357697 type=retweeted]
177400353,[<ReferencedTweet id=1515235295008022532 type=retweeted]
177400353,[<ReferencedTweet id=1515237792796000261 type=retweeted]
177400353,[<ReferencedTweet id=1514810058592292871 type=retweeted]
177400353,[<ReferencedTweet id=1514960389985157124 type=retweeted]
177400353,[<ReferencedTweet id=1514948824095424512 type=retweeted]
177400353,[<ReferencedTweet id=1514556784765456387 type=retweeted]
177400353,[<ReferencedTweet id=1514798970752540675 type=retweeted]
177400353,[<ReferencedTweet id=1514788504970358784 type=retweeted]
177400353,[<ReferencedTweet id=1514549318732386304 type=retweeted]
177400353,[<ReferencedTweet id=1514788532598210562 type=retweeted]
177400353,[<ReferencedTweet id=1514124531283075076 type=retweeted]
177400353,[<ReferencedTweet id=1513574340633272322 type=retweeted]
177400353,[<ReferencedTweet id=1514528257932238853 type=retweeted]
177400353,[<ReferencedTweet id=1514116456568573953 type=retweeted]
177400353,[<ReferencedTweet id=1514090573262909442 type=retweeted]
177400353,[<ReferencedTweet id=1514204735049510914 type=retweeted]
177400353,[<ReferencedTweet id=1514023572666085380 type=retweeted]
177400353,[<ReferencedTweet id=1512210314040778756 type=retweeted]
177400353,[<ReferencedTweet id=1514064842465837061 type=retweeted]
177400353,[<ReferencedTweet id=1514066259373031426 type=retweeted]
177400353,[<ReferencedTweet id=1514045884530855942 type=retweeted]
177400353,[<ReferencedTweet id=1513889289926582274 type=retweeted]
177400353,[<ReferencedTweet id=1513662785317601282 type=retweeted]
177400353,[<ReferencedTweet id=1513864210664820741 type=retweeted]
177400353,[<ReferencedTweet id=1513560002816000010 type=retweeted]
177400353,[<ReferencedTweet id=1513760824669573123 type=retweeted]
177400353,[<ReferencedTweet id=1513834182916464645 type=retweeted]
177400353,[<ReferencedTweet id=1513841892231897089 type=retweeted]
177400353,[<ReferencedTweet id=1513652070347608065 type=retweeted]
177400353,[<ReferencedTweet id=1513735939637448706 type=retweeted]
177400353,[<ReferencedTweet id=1513709288463556610 type=retweeted]
177400353,[<ReferencedTweet id=1513505038634987520 type=retweeted]
177400353,[<ReferencedTweet id=1513491274606731264 type=retweeted]
177400353,[<ReferencedTweet id=1513658672555376643 type=retweeted]
177400353,[<ReferencedTweet id=1513543468534190085 type=retweeted]
177400353,[<ReferencedTweet id=1513204314126184451 type=retweeted]
177400353,[<ReferencedTweet id=1513339652261892100 type=retweeted]
177400353,[<ReferencedTweet id=1513474282084524033 type=retweeted]
177400353,[<ReferencedTweet id=1513512969593708546 type=retweeted]
177400353,[<ReferencedTweet id=1513315519205543940 type=retweeted]
177400353,[<ReferencedTweet id=1513379884642406400 type=retweeted]
177400353,[<ReferencedTweet id=1513087415455748099 type=retweeted]
177400353,[<ReferencedTweet id=1513368435547279362 type=retweeted]
177400353,[<ReferencedTweet id=1513335208673636354 type=retweeted]
177400353,[<ReferencedTweet id=1513332247931219969 type=retweeted]
177400353,[<ReferencedTweet id=1513329669655101441 type=retweeted]
177400353,[<ReferencedTweet id=1513334053214523392 type=retweeted]
177400353,[<ReferencedTweet id=1513332956240105473 type=retweeted]
177400353,[<ReferencedTweet id=1513329245099298816 type=retweeted]
177400353,[<ReferencedTweet id=1513328523557376000 type=retweeted]
177400353,[<ReferencedTweet id=1513152462898987010 type=retweeted]
177400353,[<ReferencedTweet id=1513177634905067520 type=retweeted]
177400353,[<ReferencedTweet id=1513149402751254532 type=retweeted]
177400353,[<ReferencedTweet id=1513166960116531200 type=retweeted]
177400353,[<ReferencedTweet id=1513199345264656388 type=retweeted]
177400353,[<ReferencedTweet id=1513302192195010565 type=retweeted]
177400353,[<ReferencedTweet id=1513144221305225218 type=retweeted]
177400353,[<ReferencedTweet id=1513283548396015623 type=retweeted]
177400353,[<ReferencedTweet id=1513278254484017159 type=retweeted]
177400353,[<ReferencedTweet id=1513169949300305922 type=retweeted]
177400353,[<ReferencedTweet id=1513170161230319621 type=retweeted]
177400353,[<ReferencedTweet id=1513170281741033472 type=retweeted]
177400353,[<ReferencedTweet id=1513153879399034886 type=retweeted]
177400353,[<ReferencedTweet id=1513154456438812679 type=retweeted]
177400353,[<ReferencedTweet id=1513153488804491264 type=retweeted]
177400353,[<ReferencedTweet id=1513153469150273542 type=retweeted]
177400353,[<ReferencedTweet id=1513150588908814336 type=retweeted]
177400353,[<ReferencedTweet id=1513146720837947395 type=retweeted]
177400353,[<ReferencedTweet id=1513139263550148608 type=retweeted]
177400353,[<ReferencedTweet id=1513064679241043970 type=retweeted]
177400353,[<ReferencedTweet id=1512975843433193476 type=retweeted]
177400353,[<ReferencedTweet id=1512974338412089345 type=retweeted]
177400353,[<ReferencedTweet id=1512955120497033218 type=retweeted]
177400353,[<ReferencedTweet id=1512776046810128386 type=retweeted]
177400353,[<ReferencedTweet id=1512757952528191492 type=retweeted]
177400353,[<ReferencedTweet id=1512776633542971393 type=retweeted]
177400353,[<ReferencedTweet id=1512764679751229444 type=retweeted]
177400353,[<ReferencedTweet id=1512763513923506177 type=retweeted]
177400353,[<ReferencedTweet id=1512756554214576128 type=retweeted]
177400353,[<ReferencedTweet id=1512767176192659460 type=retweeted]
177400353,[<ReferencedTweet id=1512767666611945472 type=retweeted]
177400353,[<ReferencedTweet id=1512766724902633473 type=retweeted]
177400353,[<ReferencedTweet id=1512758420578865152 type=retweeted]
177400353,[<ReferencedTweet id=1512638382496968707 type=retweeted]
177400353,[<ReferencedTweet id=1512565703903420420 type=retweeted]
177400353,[<ReferencedTweet id=1512636289321156609 type=retweeted]
177400353,[<ReferencedTweet id=1512309981088870404 type=retweeted]
177400353,[<ReferencedTweet id=1512247126423531520 type=retweeted]
177400353,[<ReferencedTweet id=1512258223012724736 type=retweeted]
177400353,[<ReferencedTweet id=1512241614563201026 type=retweeted]
177400353,[<ReferencedTweet id=1512229510875258881 type=retweeted]
177400353,[<ReferencedTweet id=1511969439457366016 type=retweeted]
177400353,[<ReferencedTweet id=1511689058036056071 type=retweeted]
177400353,[<ReferencedTweet id=1511628933573185537 type=retweeted]
177400353,[<ReferencedTweet id=1511717543333199872 type=retweeted]
177400353,[<ReferencedTweet id=1511744352477147137 type=retweeted]
177400353,[<ReferencedTweet id=1511668481653059589 type=retweeted]
177400353,[<ReferencedTweet id=1511673251625275397 type=retweeted]
177400353,[<ReferencedTweet id=1511633110919974913 type=retweeted]
177400353,[<ReferencedTweet id=1511603862146207754 type=retweeted]
177400353,[<ReferencedTweet id=1511611614818353154 type=retweeted]
177400353,[<ReferencedTweet id=1511563610610298882 type=retweeted]
177400353,[<ReferencedTweet id=1511592172260569092 type=retweeted]
177400353,[<ReferencedTweet id=1511522194962382851 type=retweeted]
177400353,[<ReferencedTweet id=1511560772518055938 type=retweeted]
177400353,[<ReferencedTweet id=1511581313547051012 type=retweeted]
177400353,[<ReferencedTweet id=1511556107852042244 type=retweeted]
177400353,[<ReferencedTweet id=1511592628500025344 type=retweeted]
177400353,[<ReferencedTweet id=1511527083507343360 type=retweeted]
177400353,[<ReferencedTweet id=1511569147477762054 type=retweeted]
177400353,[<ReferencedTweet id=1511568069520683008 type=retweeted]
177400353,[<ReferencedTweet id=1511571161016303620 type=retweeted]
177400353,[<ReferencedTweet id=1511558024837574659 type=retweeted]
177400353,[<ReferencedTweet id=1511525993604821000 type=retweeted]
177400353,[<ReferencedTweet id=1511535021483462656 type=retweeted]
177400353,[<ReferencedTweet id=1511524756239142915 type=retweeted]
177400353,[<ReferencedTweet id=1511519653264199680 type=retweeted]
177400353,[<ReferencedTweet id=1511521409687646208 type=retweeted]
177400353,[<ReferencedTweet id=1511521413676470277 type=retweeted]
177400353,[<ReferencedTweet id=1511517458192023553 type=retweeted]
177400353,[<ReferencedTweet id=1511516539333144578 type=retweeted]
177400353,[<ReferencedTweet id=1511519619114278915 type=retweeted]
177400353,[<ReferencedTweet id=1511518355819225099 type=retweeted]
177400353,[<ReferencedTweet id=1511517218068373505 type=retweeted]
177400353,[<ReferencedTweet id=1511345166430445578 type=retweeted]
177400353,[<ReferencedTweet id=1510935216369684483 type=retweeted]
177400353,[<ReferencedTweet id=1510636299547742216 type=retweeted]
177400353,[<ReferencedTweet id=1510585805907050500 type=retweeted]
177400353,[<ReferencedTweet id=1510577074930659328 type=retweeted]
177400353,[<ReferencedTweet id=1510574805611061250 type=retweeted]
177400353,[<ReferencedTweet id=1510574191141343232 type=retweeted]
177400353,[<ReferencedTweet id=1510571584024588297 type=retweeted]
177400353,[<ReferencedTweet id=1510293136031031300 type=retweeted]
177400353,[<ReferencedTweet id=1510238900966477829 type=retweeted]
177400353,[<ReferencedTweet id=1510046324779286529 type=retweeted]
177400353,[<ReferencedTweet id=1510125220765454337 type=retweeted]
177400353,[<ReferencedTweet id=1510117252372205574 type=retweeted]
177400353,[<ReferencedTweet id=1510034730963849217 type=retweeted]
177400353,[<ReferencedTweet id=1510037345197649923 type=retweeted]
177400353,[<ReferencedTweet id=1509952021570355201 type=retweeted]
177400353,[<ReferencedTweet id=1509770802668847107 type=retweeted]
177400353,[<ReferencedTweet id=1509824100809818125 type=retweeted]
177400353,[<ReferencedTweet id=1509930540417359910 type=retweeted]
177400353,[<ReferencedTweet id=1509856142805008387 type=retweeted]
177400353,[<ReferencedTweet id=1509860414502354944 type=retweeted]
177400353,[<ReferencedTweet id=1509699588558495750 type=retweeted]
177400353,[<ReferencedTweet id=1509730955350577152 type=retweeted]
177400353,[<ReferencedTweet id=1509387689405034496 type=retweeted]
177400353,[<ReferencedTweet id=1509551305391542283 type=retweeted]
177400353,[<ReferencedTweet id=1509435083165507584 type=retweeted]
177400353,[<ReferencedTweet id=1509432143419785216 type=retweeted]
177400353,[<ReferencedTweet id=1509395005399613444 type=retweeted]
177400353,[<ReferencedTweet id=1509409860764704768 type=retweeted]
177400353,[<ReferencedTweet id=1509366081814949898 type=retweeted]
177400353,[<ReferencedTweet id=1509405055279300608 type=retweeted]
177400353,[<ReferencedTweet id=1509381667248807936 type=retweeted]
177400353,[<ReferencedTweet id=1509343194445914114 type=retweeted]
177400353,[<ReferencedTweet id=1509162719240687618 type=retweeted]
177400353,[<ReferencedTweet id=1509161796694773762 type=retweeted]
177400353,[<ReferencedTweet id=1509161749194625025 type=retweeted]
177400353,[<ReferencedTweet id=1509164310408626177 type=retweeted]
177400353,[<ReferencedTweet id=1509114883362942977 type=retweeted]
177400353,[<ReferencedTweet id=1509013186489454593 type=retweeted]
177400353,[<ReferencedTweet id=1508685161873178624 type=retweeted]
177400353,[<ReferencedTweet id=1508494913108951049 type=retweeted]
177400353,[<ReferencedTweet id=1507962690379317248 type=retweeted]
177400353,[<ReferencedTweet id=1507858298711724042 type=retweeted]
177400353,[<ReferencedTweet id=1507257499891605506 type=retweeted]
177400353,[<ReferencedTweet id=1506925247718883329 type=retweeted]
177400353,[<ReferencedTweet id=1507141098304864260 type=retweeted]
177400353,[<ReferencedTweet id=1507146767967551501 type=retweeted]
177400353,[<ReferencedTweet id=1507149584878895110 type=retweeted]
177400353,[<ReferencedTweet id=1505747269232230403 type=retweeted]
177400353,[<ReferencedTweet id=1506913176109170690 type=retweeted]
177400353,[<ReferencedTweet id=1506871624699904002 type=retweeted]
177400353,[<ReferencedTweet id=1506874257342885889 type=retweeted]
177400353,[<ReferencedTweet id=1506872929002622979 type=retweeted]
177400353,[<ReferencedTweet id=1506869984001208322 type=retweeted]
177400353,[<ReferencedTweet id=1506860714052493314 type=retweeted]
177400353,[<ReferencedTweet id=1506865806621265922 type=retweeted]
177400353,[<ReferencedTweet id=1506864101364060160 type=retweeted]
177400353,[<ReferencedTweet id=1506858381776408582 type=retweeted]
177400353,[<ReferencedTweet id=1506860352570462213 type=retweeted]
177400353,[<ReferencedTweet id=1506861208758063105 type=retweeted]
177400353,[<ReferencedTweet id=1506861074359877633 type=retweeted]
177400353,[<ReferencedTweet id=1506859051736469506 type=retweeted]
177400353,[<ReferencedTweet id=1506860600953294849 type=retweeted]
177400353,[<ReferencedTweet id=1506861586434215939 type=retweeted]
177400353,[<ReferencedTweet id=1506859125900451843 type=retweeted]
177400353,[<ReferencedTweet id=1506859184331141123 type=retweeted]
177400353,[<ReferencedTweet id=1506859220914020352 type=retweeted]
177400353,[<ReferencedTweet id=1506859320138682369 type=retweeted]
177400353,[<ReferencedTweet id=1506652285048598530 type=retweeted]
177400353,[<ReferencedTweet id=1506249874991304704 type=retweeted]
177400353,[<ReferencedTweet id=1505906565052002306 type=retweeted]
177400353,[<ReferencedTweet id=1505795081990643715 type=retweeted]
177400353,[<ReferencedTweet id=1505741648135098371 type=retweeted]
177400353,[<ReferencedTweet id=1505452971412316162 type=retweeted]
177400353,[<ReferencedTweet id=1205905572274393088 type=retweeted]
177400353,[<ReferencedTweet id=1505547718198173696 type=retweeted]
177400353,[<ReferencedTweet id=1505552097139314688 type=retweeted]
177400353,[<ReferencedTweet id=1505425777336078336 type=retweeted]
177400353,[<ReferencedTweet id=1505398893114183685 type=retweeted]
177400353,[<ReferencedTweet id=1505518023347617792 type=retweeted]
177400353,[<ReferencedTweet id=1505405068387893248 type=retweeted]
177400353,[<ReferencedTweet id=1505536389894795264 type=retweeted]
177400353,[<ReferencedTweet id=1505416955091513344 type=retweeted]
177400353,[<ReferencedTweet id=1505489480714964994 type=retweeted]
177400353,[<ReferencedTweet id=1505319102260604929 type=retweeted]
177400353,[<ReferencedTweet id=1502964510688100354 type=retweeted]
177400353,[<ReferencedTweet id=1505413596880474115 type=retweeted]
177400353,[<ReferencedTweet id=1505180294210592770 type=retweeted]
177400353,[<ReferencedTweet id=1505374884851249152 type=retweeted]
177400353,[<ReferencedTweet id=1505343515269627907 type=retweeted]
177400353,[<ReferencedTweet id=1505141913422385153 type=retweeted]
177400353,[<ReferencedTweet id=1505035727704588293 type=retweeted]
177400353,[<ReferencedTweet id=1505018592911589376 type=retweeted]
177400353,[<ReferencedTweet id=1505021557613105155 type=retweeted]
177400353,[<ReferencedTweet id=1505021752572739584 type=retweeted]
177400353,[<ReferencedTweet id=1505017250067083267 type=retweeted]
177400353,[<ReferencedTweet id=1505016829689077766 type=retweeted]
177400353,[<ReferencedTweet id=1505016324472246273 type=retweeted]
177400353,[<ReferencedTweet id=1504968811220406272 type=retweeted]
177400353,[<ReferencedTweet id=1505028258706128897 type=retweeted]
177400353,[<ReferencedTweet id=1505028734801223682 type=retweeted]
177400353,[<ReferencedTweet id=1505008493123682304 type=retweeted]
177400353,[<ReferencedTweet id=1505008462656270340 type=retweeted]
177400353,[<ReferencedTweet id=1505008421816262659 type=retweeted]
177400353,[<ReferencedTweet id=1504784925106786307 type=retweeted]
177400353,[<ReferencedTweet id=1504783872675901443 type=retweeted]
177400353,[<ReferencedTweet id=1504996002079514624 type=retweeted]
177400353,[<ReferencedTweet id=1504975298433286145 type=retweeted]
177400353,[<ReferencedTweet id=1504769373034197005 type=retweeted]
177400353,[<ReferencedTweet id=1504745344663539712 type=retweeted]
177400353,[<ReferencedTweet id=1504839004901896198 type=retweeted]
177400353,[<ReferencedTweet id=1504804329311535111 type=retweeted]
177400353,[<ReferencedTweet id=1504766246105059330 type=retweeted]
177400353,[<ReferencedTweet id=1504506420275793939 type=retweeted]
177400353,[<ReferencedTweet id=1504628149933723648 type=retweeted]
177400353,[<ReferencedTweet id=1504512496228761602 type=retweeted]
177400353,[<ReferencedTweet id=1504509976848773120 type=retweeted]
177400353,[<ReferencedTweet id=1504438419371438082 type=retweeted]
177400353,[<ReferencedTweet id=1504427296144322564 type=retweeted]
177400353,[<ReferencedTweet id=1504414925799792646 type=retweeted]
177400353,[<ReferencedTweet id=1504395649365721094 type=retweeted]
177400353,[<ReferencedTweet id=1504382657777614854 type=retweeted]
177400353,[<ReferencedTweet id=1504383022329700357 type=retweeted]
177400353,[<ReferencedTweet id=1504385653970194433 type=retweeted]
177400353,[<ReferencedTweet id=1504384334735699968 type=retweeted]
177400353,[<ReferencedTweet id=1504345625491509250 type=retweeted]
177400353,[<ReferencedTweet id=1504336912760606722 type=retweeted]
177400353,[<ReferencedTweet id=1504307557179195392 type=retweeted]
177400353,[<ReferencedTweet id=1504300335124209667 type=retweeted]
177400353,[<ReferencedTweet id=1503893485715623936 type=retweeted]
177400353,[<ReferencedTweet id=1504010956707287043 type=retweeted]
177400353,[<ReferencedTweet id=1503899707235479554 type=retweeted]
177400353,[<ReferencedTweet id=1503537650740867074 type=retweeted]
177400353,[<ReferencedTweet id=1503721527065292802 type=retweeted]
177400353,[<ReferencedTweet id=1503745874022866957 type=retweeted]
177400353,[<ReferencedTweet id=1503688175029559300 type=retweeted]
177400353,[<ReferencedTweet id=1503706999296430081 type=retweeted]
177400353,[<ReferencedTweet id=1503355683420315652 type=retweeted]
177400353,[<ReferencedTweet id=1503532466472054786 type=retweeted]
177400353,[<ReferencedTweet id=1503393774965297160 type=retweeted]
177400353,[<ReferencedTweet id=1503397984410628098 type=retweeted]
177400353,[<ReferencedTweet id=1503385887505219585 type=retweeted]
177400353,[<ReferencedTweet id=1503370832990466048 type=retweeted]
177400353,[<ReferencedTweet id=1503356047892918272 type=retweeted]
177400353,[<ReferencedTweet id=1503356361907838977 type=retweeted]
177400353,[<ReferencedTweet id=1503357297648672782 type=retweeted]
177400353,[<ReferencedTweet id=1503357371522838532 type=retweeted]
177400353,[<ReferencedTweet id=1503357727409549312 type=retweeted]
177400353,[<ReferencedTweet id=1503358118738096133 type=retweeted]
177400353,[<ReferencedTweet id=1503358544644558856 type=retweeted]
177400353,[<ReferencedTweet id=1503359546391113728 type=retweeted]
177400353,[<ReferencedTweet id=1503360175498964994 type=retweeted]
177400353,[<ReferencedTweet id=1503361932786556928 type=retweeted]
177400353,[<ReferencedTweet id=1503362841348173828 type=retweeted]
177400353,[<ReferencedTweet id=1503342923554906112 type=retweeted]
177400353,[<ReferencedTweet id=1503265989576003594 type=retweeted]
177400353,[<ReferencedTweet id=1502994564709294080 type=retweeted]
177400353,[<ReferencedTweet id=1503051016714993672 type=retweeted]
177400353,[<ReferencedTweet id=1502964827605639169 type=retweeted]
177400353,[<ReferencedTweet id=1502993459392790539 type=retweeted]
177400353,[<ReferencedTweet id=1503012857432375303 type=retweeted]
177400353,[<ReferencedTweet id=1501294979729092608 type=retweeted]
177400353,[<ReferencedTweet id=1502957899991195648 type=retweeted]
177400353,[<ReferencedTweet id=1502941792144084994 type=retweeted]
177400353,[<ReferencedTweet id=1502889264321011712 type=retweeted]
177400353,[<ReferencedTweet id=1502936287505907712 type=retweeted]
177400353,[<ReferencedTweet id=1502937696943104004 type=retweeted]
177400353,[<ReferencedTweet id=1502909515653550085 type=retweeted]
177400353,[<ReferencedTweet id=1502934637311520771 type=retweeted]
177400353,[<ReferencedTweet id=1502928390617432067 type=retweeted]
177400353,[<ReferencedTweet id=1502924317587554306 type=retweeted]
177400353,[<ReferencedTweet id=1502907250821632003 type=retweeted]
177400353,[<ReferencedTweet id=1502907885504057345 type=retweeted]
177400353,[<ReferencedTweet id=1502908078026805250 type=retweeted]
177400353,[<ReferencedTweet id=1502908410677051399 type=retweeted]
177400353,[<ReferencedTweet id=1502904632913276931 type=retweeted]
177400353,[<ReferencedTweet id=1502902306949386241 type=retweeted]
177400353,[<ReferencedTweet id=1502901472568111105 type=retweeted]
177400353,[<ReferencedTweet id=1502896410089639936 type=retweeted]
